"imdb_id"	"title"	"tags"
"tt1363468"	"Zenith"	"psychedelic, sci-fi"
"tt0347473"	"Main Hoon Na"	"humor"
"tt1648112"	"New Kids Turbo"	"comedy, humor, stupid"
"tt0036959"	"The Invisible Man's Revenge"	"good versus evil, revenge, murder"
"tt0064226"	"Los desesperados"	"western, revenge"
"tt0120434"	"Vegas Vacation"	"entertaining"
"tt0089603"	"Mishima: A Life in Four Chapters"	"sadist, psychedelic, murder, storytelling, flashback"
"tt0107952"	"The Return of Jafar"	"good versus evil, revenge, psychedelic"
"tt0234000"	"Kaho Naa... Pyaar Hai"	"romantic, murder"
"tt4877736"	"BrainDead"	"murder"
"tt0116594"	"I Shot Andy Warhol"	"queer"
"tt0041593"	"Little Rural Riding Hood"	"psychedelic"
"tt0084747"	"Sweeney Todd: The Demon Barber of Fleet Street"	"revenge, comedy, murder, romantic"
"tt0119485"	"Kundun"	"avant garde, murder"
"tt0401085"	"C.R.A.Z.Y."	"boring, flashback, psychedelic, humor, storytelling, queer"
"tt0047528"	"La strada"	"bleak, violence, magical realism, tragedy, sadist, sentimental"
"tt0028075"	"Page Miss Glory"	"psychedelic"
"tt1346947"	"Afro Samurai"	"violence, sci-fi"
"tt0081250"	"La nuit des traquées"	"insanity, psychedelic, murder, violence"
"tt1034447"	"Hydra"	"revenge"
"tt1028532"	"Hachi: A Dog's Tale"	"romantic, sentimental, flashback"
"tt0119707"	"Mortal Kombat: Annihilation"	"murder, cult, alternate reality, violence, good versus evil, absurd, psychedelic, revenge"
"tt0106677"	"Dazed and Confused"	"pornographic, cult, revenge, psychedelic"
"tt0046896"	"Deep in My Heart"	"romantic"
"tt0388980"	"The Greatest Game Ever Played"	"flashback"
"tt0112738"	"Criminal"	"romantic, murder"
"tt0101583"	"Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen"	"violence"
"tt0058212"	"How to Murder Your Wife"	"comedy"
"tt1459013"	"Uninhabited"	"revenge, horror"
"tt0098436"	"The Tall Guy"	"romantic, satire, flashback"
"tt0042478"	"The Franchise Affair"	"melodrama"
"tt0049966"	"Written on the Wind"	"melodrama, revenge, psychedelic, romantic, flashback"
"tt1336006"	"The Revenant"	"violence, comedy, murder"
"tt0060482"	"Dacii"	"historical"
"tt0247303"	"Down"	"suspenseful, haunting"
"tt0423977"	"Charlie Bartlett"	"entertaining"
"tt4841648"	"Toema: Munyeokul"	"dark"
"tt1181541"	"The Listener"	"paranormal"
"tt0289851"	"Arcanum: Of Steamworks and Magick Obscura"	"fantasy, sci-fi"
"tt0228196"	"Death Collector"	"cult"
"tt0267913"	"Scooby-Doo"	"psychedelic, horror, cult, romantic"
"tt0134380"	"Butter"	"murder"
"tt0041785"	"Rebel Rabbit"	"psychedelic"
"tt2652118"	"Crouching Tiger, Hidden Dragon: Sword of Destiny"	"romantic"
"tt0412704"	"Far Cry"	"violence"
"tt0036341"	"The Seventh Victim"	"romantic, avant garde, murder, cult"
"tt0287635"	"Poketto monsutâ: Serebî - Toki wo koeta deai"	"good versus evil"
"tt1345450"	"Blue Gender: The Warrior"	"violence"
"tt0278488"	"How High"	"cult"
"tt0280438"	"Ash Wednesday"	"revenge, murder, violence, flashback"
"tt4328756"	"Ebar Shabor"	"murder"
"tt3520856"	"The Grimm"	"cult, fantasy"
"tt0102045"	"The Hitman"	"violence, revenge, humor, murder, romantic"
"tt0796335"	"Molière"	"romantic"
"tt0192194"	"Julien Donkey-Boy"	"avant garde, cruelty, murder, mystery, absurd, psychedelic, romantic, sadist"
"tt0028356"	"These Three"	"romantic"
"tt0285242"	"Jericho"	"suspenseful, violence"
"tt1235830"	"Chico & Rita"	"romantic, flashback"
"tt0030068"	"Donald's Better Self"	"psychedelic"
"tt0392023"	"Gagamboy"	"satire"
"tt0066301"	"Rio Lobo"	"revenge, cult, murder, violence"
"tt0058230"	"The Incredible Mr. Limpet"	"flashback"
"tt0281322"	"Undisputed"	"cult, humor, murder, violence, flashback"
"tt0163187"	"Runaway Bride"	"romantic, home movie"
"tt0406951"	"Suburban Secrets"	"pornographic"
"tt0052654"	"Die Brücke"	"anti war, cult"
"tt0100944"	"The Witches"	"good versus evil, absurd, cruelty, storytelling"
"tt0035125"	"Night Plane from Chungking"	"murder"
"tt0055839"	"La chambre ardente"	"murder"
"tt0104545"	"Jamón Jamón"	"murder, violence, psychedelic, satire, melodrama, romantic"
"tt0100054"	"Lord of the Flies"	"cult, cruelty, murder"
"tt5646136"	"Hillary's America: The Secret History of the Democratic Party"	"historical"
"tt0107166"	"Hum Hain Rahi Pyar Ke"	"romantic, prank"
"tt0070643"	"Scarecrow"	"violence, depressing"
"tt0431308"	"P.S. I Love You"	"romantic, flashback"
"tt0090849"	"Class of Nuke 'Em High"	"cult, violence, psychedelic, absurd, satire, humor"
"tt0396752"	"Nanny McPhee"	"comedy, fantasy, entertaining, prank"
"tt0079182"	"Fukushû suru wa ware ni ari"	"violence, murder, flashback"
"tt0047522"	"A Star Is Born"	"tragedy, romantic, flashback"
"tt0182295"	"Love's Labour's Lost"	"romantic"
"tt1401657"	"The Cat Piano"	"psychedelic"
"tt0022243"	"The Painted Desert"	"romantic"
"tt0041883"	"Slattery's Hurricane"	"flashback"
"tt0247394"	"Gumnaam"	"cult, suspenseful, murder, revenge"
"tt0442674"	"The Godfather"	"violence, murder"
"tt0118969"	"Detention: The Siege at Johnson High"	"violence, revenge, cruelty, murder, sadist"
"tt0085390"	"Daffy Duck's Movie: Fantastic Island"	"psychedelic"
"tt0361856"	"Lucy"	"romantic"
"tt0110137"	"The Inkwell"	"prank"
"tt1663143"	"Fun Size"	"romantic"
"tt0363473"	"Beyond the Sea"	"romantic, flashback"
"tt0120430"	"Vanishing Point"	"romantic, flashback"
"tt0036716"	"Cobra Woman"	"cult, romantic"
"tt0116353"	"Foxfire"	"revenge, queer"
"tt0055312"	"Pocketful of Miracles"	"dramatic, comedy"
"tt0086817"	"Transformers"	"good versus evil, psychedelic"
"tt0098320"	"Shocker"	"murder, paranormal, cult, violence, insanity, suspenseful"
"tt0051878"	"The Long, Hot Summer"	"romantic, melodrama"
"tt0109415"	"Children of the Corn III: Urban Harvest"	"good versus evil, violence, cult"
"tt2375255"	"Liz & Dick"	"romantic"
"tt2352802"	"Goodbye World"	"suicidal"
"tt1848902"	"Game Change"	"historical"
"tt0100343"	"Peacemaker"	"cult"
"tt0080179"	"Zui quan"	"good versus evil, revenge, cult, philosophical, violence"
"tt0100211"	"Music Box"	"horror"
"tt2141773"	"Hell and Back"	"flashback"
"tt3916762"	"Rabhasa"	"romantic"
"tt0330702"	"Non ti muovere"	"psychedelic"
"tt0066771"	"Angels Hard as They Come"	"violence, murder"
"tt0064990"	"La sirène du Mississipi"	"murder"
"tt0995752"	"Tashan"	"romantic, revenge, murder, violence, flashback"
"tt0214585"	"Chithram"	"flashback"
"tt0254481"	"Koi... Mil Gaya"	"romantic, cruelty"
"tt0145547"	"Two Hands"	"comedy, murder, allegory, violence, flashback, revenge"
"tt0050112"	"All Mine to Give"	"romantic, storytelling, melodrama"
"tt2752758"	"Devil's Due"	"paranormal, dark, cult, murder"
"tt0481610"	"The Retreat"	"violence, murder"
"tt0046374"	"The Story of Three Loves"	"romantic"
"tt0166387"	"Under a Killing Moon"	"cult, neo noir, sci-fi"
"tt0322282"	"Final Examination"	"revenge, murder"
"tt0092848"	"Deadly Prey"	"murder, cult, violence, absurd, action, revenge, entertaining"
"tt0086856"	"The Adventures of Buckaroo Banzai Across the 8th Dimension"	"cult, alternate reality, psychedelic, flashback"
"tt0058083"	"Fail-Safe"	"dramatic, horror"
"tt0034770"	"The Gay Sisters"	"romantic, flashback"
"tt0449994"	"Jodhaa Akbar"	"historical, murder"
"tt0062974"	"Finian's Rainbow"	"comedy, fantasy"
"tt0483168"	"Star Wars: Battlefront II"	"violence"
"tt0106521"	"Carnosaur"	"cult, violence"
"tt0886539"	"Luck by Chance"	"satire"
"tt0066495"	"The Twelve Chairs"	"comedy"
"tt1726885"	"Tarantula"	"murder"
"tt0116756"	"Kazaam"	"fantasy"
"tt0071241"	"Borsalino and Co."	"violence, revenge, murder, sadist"
"tt0289830"	"Taken"	"insanity, alternate history, murder"
"tt0074749"	"The Killing of a Chinese Bookie"	"bleak, neo noir"
"tt4136056"	"The Seven Five"	"violence, murder"
"tt0046807"	"Brigadoon"	"romantic, fantasy"
"tt0036349"	"Sherlock Holmes in Washington"	"murder"
"tt0080487"	"Caddyshack"	"comedy, cult, violence, absurd, humor, entertaining"
"tt0063612"	"Skidoo"	"absurd, psychedelic, cult"
"tt0279493"	"Undercover Brother"	"humor, blaxploitation"
"tt0102035"	"Highway 61"	"cult"
"tt1828224"	"La Leyenda de la Llorona"	"horror"
"tt0049834"	"Tension at Table Rock"	"murder"
"tt0090199"	"Treasure Island"	"absurd, psychedelic, storytelling"
"tt0352277"	"De-Lovely"	"romantic, queer, flashback"
"tt0063429"	"The Pink Jungle"	"romantic"
"tt0042792"	"No Way Out"	"revenge"
"tt0114099"	"The Passion of Darkly Noon"	"psychedelic, cult, magical realism"
"tt0091613"	"Native Son"	"tragedy, depressing, murder"
"tt0101095"	"Fantaghirò"	"psychedelic, fantasy, romantic"
"tt0870937"	"Open Graves"	"revenge, horror, violence"
"tt0112065"	"The Maxx"	"fantasy, realism, allegory, alternate reality, flashback, psychedelic"
"tt0443559"	"Killshot"	"philosophical, flashback"
"tt0158811"	"Muppets from Space"	"psychedelic, entertaining"
"tt0262150"	"Black Books"	"psychedelic, comedy"
"tt0044871"	"The Last Page"	"murder"
"tt0049637"	"Private's Progress"	"satire"
"tt0433405"	"Land of the Blind"	"brainwashing, violence, avant garde, satire, murder"
"tt0248048"	"Grand Theft Auto"	"violence, comedy, neo noir, murder"
"tt0362165"	"Son of the Mask"	"violence, comic"
"tt0106188"	"12:01"	"comedy, murder, romantic, prank"
"tt0084112"	"I, the Jury"	"suspenseful, neo noir, cruelty, murder, violence, revenge, sadist"
"tt0093405"	"Leonard Part 6"	"cult"
"tt0056085"	"How the West Was Won"	"revenge, historical, murder, violence"
"tt0052002"	"No Name on the Bullet"	"suspenseful"
"tt0120756"	"Moby Dick"	"revenge, suspenseful, violence, sci-fi"
"tt0023665"	"Wait Till the Sun Shines, Nellie"	"psychedelic"
"tt0220656"	"Mudhalvan"	"good versus evil, revenge, murder"
"tt0097991"	"No Retreat, No Surrender 2: Raging Thunder"	"violence, murder"
"tt0087995"	"Repo Man"	"dark, comedy, cult, violence, absurd, psychedelic, sci-fi"
"tt0385560"	"Boo"	"paranormal, revenge, violence"
"tt0029080"	"Kid Galahad"	"revenge, murder, romantic"
"tt0816556"	"Lake Mungo"	"paranormal"
"tt3878542"	"Justice League: Throne of Atlantis"	"good versus evil, flashback"
"tt0041823"	"La rosa di Bagdad"	"psychedelic, fantasy"
"tt1878805"	"World Without End"	"murder, historical fiction"
"tt0418110"	"Romanzo criminale"	"flashback"
"tt0067144"	"The Go-Between"	"flashback"
"tt0020366"	"Say It with Songs"	"melodrama"
"tt0154749"	"Kudrat"	"romantic"
"tt0444913"	"Tango Charlie"	"violence"
"tt0260414"	"Taking Sides"	"flashback"
"tt0083611"	"La balance"	"revenge, humor, murder, violence"
"tt0066830"	"The Big Doll House"	"blaxploitation, cult, avant garde, murder, sadist"
"tt0416359"	"The Contender"	"non fiction"
"tt0059927"	"The Yellow Rolls-Royce"	"romantic"
"tt2415464"	"Hansel & Gretel"	"violence"
"tt1470023"	"MacGruber"	"comedy, murder, stupid, cult, violence, flashback, good versus evil, absurd, humor, revenge"
"tt0019959"	"Hallelujah"	"murder, melodrama"
"tt0082934"	"The Postman Always Rings Twice"	"neo noir, depressing, murder"
"tt0295369"	"Killjoy 2: Deliverance from Evil"	"violence, comedy, revenge"
"tt0135024"	"Une vraie jeune fille"	"pornographic"
"tt0372303"	"The Good Shepherd"	"humor"
"tt0090315"	"When the Wind Blows"	"tragedy, comedy, storytelling, flashback"
"tt0282698"	"Love Liza"	"melodrama, romantic, flashback"
"tt1672723"	"Batman: Year One"	"violence, neo noir, murder"
"tt1093842"	"My Winnipeg"	"psychedelic, comedy"
"tt0055884"	"H.M.S. Defiant"	"cruelty"
"tt0896533"	"Conjurer"	"paranormal, murder, haunting, flashback"
"tt0118113"	"Walking and Talking"	"pornographic, cult, romantic"
"tt0112828"	"Deadly Outbreak"	"good versus evil, violence, humor, murder"
"tt0251433"	"Shun liu ni liu"	"violence, murder, romantic"
"tt0047443"	"Salt of the Earth"	"cult, flashback"
"tt0094484"	"In the Heat of the Night"	"murder"
"tt0104438"	"Honeymoon in Vegas"	"comedy"
"tt0385558"	"The Bombardier"	"pornographic, romantic"
"tt0148375"	"Khilona"	"insanity, romantic"
"tt0103112"	"Toy Soldiers"	"violence"
"tt1504467"	"Puppet Master: Axis of Evil"	"violence"
"tt0035733"	"Chicken Little"	"psychological"
"tt0279695"	"Blackwoods"	"flashback"
"tt0329767"	"Wilbur Wants to Kill Himself"	"romantic, comedy"
"tt0029297"	"Navy Blue and Gold"	"romantic"
"tt0073458"	"Nishant"	"violence"
"tt0783518"	"Flight of Fury"	"violence"
"tt0098645"	"Who's Harry Crumb?"	"comedy"
"tt4856322"	"Halo: The Fall of Reach"	"violence"
"tt0102713"	"The Prince of Tides"	"melodrama, flashback, home movie"
"tt0050156"	"The Bachelor Party"	"melodrama"
"tt0068661"	"The Great Northfield Minnesota Raid"	"historical, murder, flashback"
"tt0118001"	"Two Much"	"comedy, boring"
"tt0045550"	"Ben and Me"	"alternate history"
"tt0045467"	"Aah"	"romantic"
"tt0027884"	"Libeled Lady"	"comedy, romantic"
"tt0011904"	"The Ace of Hearts"	"suspenseful, murder, romantic"
"tt0792986"	"Peur(s) du noir"	"psychedelic"
"tt0109021"	"8 Seconds"	"tragedy, romantic"
"tt0057542"	"Summer Magic"	"romantic"
"tt0105265"	"A River Runs Through It"	"tragedy, autobiographical"
"tt1692535"	"Born to Kill?"	"murder"
"tt0424205"	"Joyeux Noël"	"anti war, violence, murder"
"tt2401225"	"Uu Kodathara Ulikki Padathara"	"romantic, murder, flashback"
"tt0344777"	"Six: The Mark Unleashed"	"brainwashing, christian film"
"tt0119283"	"Hercules and Xena - The Animated Movie: The Battle for Mount Olympus"	"violence"
"tt0329374"	"Mickey's House of Villains"	"good versus evil, psychedelic, horror"
"tt0414384"	"Predator: Concrete Jungle"	"violence"
"tt0034420"	"'Neath Brooklyn Bridge"	"murder"
"tt0416675"	"Dark Matter"	"revenge, murder, violence, flashback"
"tt0433390"	"Hitman: Blood Money"	"violence"
"tt0067333"	"Lawman"	"violence, murder"
"tt0086230"	"Sadma"	"tragedy, romantic"
"tt0016473"	"The Unholy Three"	"romantic, murder"
"tt0275773"	"Versus"	"comedy, avant garde, suspenseful, murder, paranormal, cult, violence, flashback, good versus evil, insanity, absurd, psychedelic, action, romantic, melodrama, revenge, sadist"
"tt0119665"	"Metroland"	"romantic, flashback"
"tt0052603"	"Baton Bunny"	"psychedelic"
"tt0088074"	"Secret Honor"	"tragedy, comedy"
"tt0078749"	"Alien 2 - Sulla Terra"	"violence"
"tt0273435"	"Ararat"	"violence, historical, murder, flashback"
"tt0101565"	"Changes"	"melodrama"
"tt0105659"	"The Turn of the Screw"	"insanity, haunting"
"tt0040835"	"Station West"	"murder"
"tt0069278"	"Skyjacked"	"suspenseful"
"tt0088967"	"Crimewave"	"absurd, cult, comedy"
"tt0389121"	"The Mystery of Natalie Wood"	"flashback"
"tt0044921"	"Montana Territory"	"violence"
"tt0283043"	"Teenage Caveman"	"pornographic"
"tt0122143"	"The Last Broadcast"	"dark, murder, violence"
"tt0104802"	"The Mambo Kings"	"romantic, boring, murder, flashback"
"tt0417302"	"Bananas"	"comedy, satire"
"tt0036264"	"Pigs in a Polka"	"psychedelic, fantasy"
"tt0114682"	"To Wong Foo Thanks for Everything, Julie Newmar"	"cute, queer, melodrama"
"tt0047863"	"Beanstalk Bunny"	"psychedelic"
"tt1610528"	"Airline Disaster"	"murder"
"tt0305596"	"Gate Keepers"	"violence"
"tt1231277"	"S. Darko"	"psychedelic"
"tt0279830"	"Garfield in Disguise"	"horror"
"tt0328998"	"Dil Hai Tumhaara"	"romantic"
"tt1945062"	"About Cherry"	"romantic"
"tt0103409"	"Fantaghirò 2"	"good versus evil, romantic, tragedy"
"tt0113321"	"Home for the Holidays"	"boring, home movie"
"tt0045109"	"Ruby Gentry"	"melodrama, revenge, murder, storytelling, flashback"
"tt2524674"	"Feuchtgebiete"	"pornographic"
"tt1716747"	"Hellraiser: Revelations"	"revenge, murder, violence, flashback"
"tt2040608"	"I Am... Gabriel"	"christian film"
"tt0031713"	"Naughty Neighbors"	"psychedelic"
"tt0240912"	"Sound and Fury"	"home movie"
"tt0081696"	"Urban Cowboy"	"violence"
"tt2593410"	"Bridge and Tunnel"	"romantic"
"tt0101476"	"Blood River"	"violence"
"tt0052961"	"Kapò"	"cult, murder"
"tt2312702"	"Dood van een Schaduw"	"romantic, murder, sci-fi"
"tt3658772"	"Misconduct"	"neo noir"
"tt0090887"	"Critters"	"cult"
"tt0118414"	"The Odyssey"	"violence"
"tt2053423"	"Revenge for Jolly!"	"revenge, murder, violence"
"tt0074475"	"Embryo"	"romantic, murder"
"tt0099740"	"Hardware"	"comedy, murder, cult, violence, psychedelic, revenge, sci-fi"
"tt0458367"	"Right at Your Door"	"mystery"
"tt0406759"	"The Eye"	"horror"
"tt0113965"	"Never Talk to Strangers"	"romantic, boring, neo noir, murder, violence"
"tt0462470"	"Pajama Sam: No Need to Hide When It's Dark Outside"	"fantasy"
"tt0342272"	"Dear Wendy"	"comedy, boring, murder, allegory, violence, flashback, satire, romantic, storytelling"
"tt0120254"	"The Swan Princess: Escape from Castle Mountain"	"psychedelic"
"tt0113986"	"Nine Months"	"comedy, romantic, humor, entertaining"
"tt0024772"	"Wild Boys of the Road"	"depressing"
"tt0254179"	"Betaab"	"romantic"
"tt0113939"	"The Nature of the Beast"	"murder"
"tt3741700"	"Godzilla: King of the Monsters"	"violence"
"tt0265343"	"Monsoon Wedding"	"humor"
"tt1373156"	"Karthik Calling Karthik"	"flashback"
"tt0112625"	"Candyman: Farewell to the Flesh"	"cult, murder, violence, flashback"
"tt0056891"	"Bye Bye Birdie"	"romantic"
"tt0239949"	"Say It Isn't So"	"romantic, entertaining, flashback"
"tt0075783"	"Breaker! Breaker!"	"violence"
"tt1242457"	"Taras Bulba"	"romantic"
"tt3663490"	"The Librarians"	"cult"
"tt0049107"	"Crime in the Streets"	"violence"
"tt2177827"	"The Search"	"violence, murder, flashback"
"tt1959347"	"Sexting in Suburbia"	"flashback"
"tt0034936"	"Keeper of the Flame"	"insanity, murder"
"tt0050797"	"The Oklahoman"	"violence"
"tt0087003"	"Broadway Danny Rose"	"paranormal, flashback"
"tt0048624"	"Sissi"	"romantic"
"tt0078335"	"Stunt Rock"	"flashback"
"tt1444331"	"The Incubus"	"romantic, gothic, haunting"
"tt0115641"	"Beavis and Butt-Head Do America"	"cult, comedy, entertaining, stupid"
"tt0189633"	"Kareeb"	"romantic"
"tt0367110"	"Swades: We, the People"	"cult, romantic"
"tt0022125"	"Marius"	"romantic"
"tt0927170"	"After You've Gone"	"comedy"
"tt1598621"	"The House of the Dead: Overkill"	"violence, comedy"
"tt5180118"	"Maria Labo"	"paranormal"
"tt0111579"	"Utomlennye solntsem"	"tragedy, revenge, romantic"
"tt0110399"	"A Low Down Dirty Shame"	"violence, blaxploitation"
"tt0107180"	"I Yabba-Dabba Do!"	"alternate history, flashback"
"tt0951261"	"Asian Treasures"	"good versus evil"
"tt0756729"	"Year of the Dog"	"romantic, psychedelic, flashback"
"tt0072317"	"The Trial of Billy Jack"	"tragedy, cult, murder, violence, flashback"
"tt0267440"	"Do You Wanna Know a Secret?"	"murder"
"tt2991092"	"Eastern Boys"	"violence"
"tt0367413"	"Sonic X"	"psychedelic, alternate reality"
"tt0495729"	"Middle Sexes: Redefining He and She"	"murder"
"tt0036069"	"Keep 'Em Slugging"	"romantic"
"tt0120491"	"Welcome to Woop Woop"	"romantic, murder"
"tt0088915"	"A Chorus Line"	"cult"
"tt2250564"	"In Bloom"	"flashback"
"tt0126559"	"La orca"	"revenge"
"tt2140619"	"Two Night Stand"	"comedy, humor, romantic"
"tt0210814"	"Lone Texas Ranger"	"revenge, murder"
"tt0043638"	"The Highwayman"	"action"
"tt1925431"	"Fire with Fire"	"suspenseful, murder"
"tt2827320"	"Fandry"	"romantic"
"tt1523939"	"Answers to Nothing"	"comedy, flashback"
"tt0076868"	"Valentino"	"violence, satire, murder, romantic, flashback"
"tt0040664"	"On Our Merry Way"	"satire, storytelling, flashback"
"tt0062908"	"The Strange Case of Dr. Jekyll and Mr. Hyde"	"insanity, gothic"
"tt0049065"	"Checkpoint"	"murder"
"tt0054757"	"The Comancheros"	"violence"
"tt0068688"	"Heat"	"cult, satire"
"tt0167720"	"Seven Days"	"alternate history"
"tt0465940"	"Cinderella III: A Twist in Time"	"romantic, fantasy"
"tt1777612"	"Demons Never Die"	"murder"
"tt1535612"	"The Son of No One"	"mystery, boring, murder, flashback"
"tt0388139"	"It's All Gone Pete Tong"	"comedy, flashback"
"tt1542429"	"Command & Conquer 4: Tiberian Twilight"	"violence, alternate reality, alternate history"
"tt2120779"	"Jason Becker: Not Dead Yet"	"inspiring"
"tt0091396"	"Legal Eagles"	"comedy, murder, romantic"
"tt0026082"	"The Arizonian"	"violence, murder, romantic"
"tt0960890"	"Zombie Strippers"	"cult, violence"
"tt1764651"	"The Expendables 2"	"boring, murder, bleak, violence, cult, good versus evil, humor, action, revenge"
"tt0364056"	"Terminator 3: Rise of the Machines"	"violence"
"tt0141716"	"Party Monster"	"murder"
"tt0243559"	"Sikandar"	"romantic"
"tt3424814"	"Die kleine Meerjungfrau"	"fantasy"
"tt0049125"	"Davy Crockett and the River Pirates"	"violence"
"tt0107505"	"Mandroid"	"cult"
"tt0062870"	"Marquis de Sade: Justine"	"pornographic, murder, sadist"
